BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;Unnamed: 22;addresseid;matrikelnr;ejerlavkode;komkode;ESREjdNr;registreretareal_plot
5;5;Tinglev;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16866;H. Jesper Hansen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9162;6360;2007;Kravlund Møllevej;54,9136729;9,19776695;1;https://dawa.aws.dk/adresser?q=;Kravlund Møllevej 5, 6360 Tinglev;https://dawa.aws.dk/adresser?q=Kravlund Møllevej 5, 6360 Tinglev;https://dawa.aws.dk/adresser?q=Kravlund Møllevej 5, 6360 Tinglev;0a3f50b7-e006-32b8-e044-0003ba298018;189;1500653;0580;13466;21261
5;5;Tønder;Miljøstyrelsen;Denmark;175049;BENT SØNNIKSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7447;6270;2011;Bønderbyvej;54,94691644;8,777574481;1;https://dawa.aws.dk/adresser?q=;Bønderbyvej 5, 6270 Tønder;https://dawa.aws.dk/adresser?q=Bønderbyvej 5, 6270 Tønder;https://dawa.aws.dk/adresser?q=Bønderbyvej 5, 6270 Tønder;0a3f50b7-ed42-32b8-e044-0003ba298018;88;1490251;0550;13695;66538
6;6;Ålbæk;Miljøstyrelsen;Denmark;237629;NIELSENS FISKEEKSPORT A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;4271;9982;2010;Industrivej Nord;57,6019363;10,41690776;1;https://dawa.aws.dk/adresser?q=;Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;0;0;0;0;0;0
6;6;Ålbæk;Miljøstyrelsen;Denmark;237629;NIELSENS FISKEEKSPORT A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;4271;9982;2011;Industrivej Nord;57,6019363;10,41690775;1;https://dawa.aws.dk/adresser?q=;Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;0;0;0;0;0;0
6;6;Ålbæk;Miljøstyrelsen;Denmark;237629;NIELSENS FISKEEKSPORT A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;4271;9982;2012;Industrivej Nord;57,6019363;10,41690775;1;https://dawa.aws.dk/adresser?q=;Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;0;0;0;0;0;0
6;6;Ålbæk;Miljøstyrelsen;Denmark;237629;NIELSENS FISKEEKSPORT A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;4271;9982;2013;Industrivej Nord;57,6019363;10,41690775;1;https://dawa.aws.dk/adresser?q=;Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;0;0;0;0;0;0
6;6;Ålbæk;Miljøstyrelsen;Denmark;237629;NIELSENS FISKEEKSPORT A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;4271;9982;2014;Industrivej Nord;57,6019363;10,41690775;1;https://dawa.aws.dk/adresser?q=;Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;https://dawa.aws.dk/adresser?q=Industrivej Nord 6, 9982 Ålbæk;0;0;0;0;0;0
6;6;Gråsten;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189662;Asmus Johannsen Damm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3568;6300;2007;Ladegårdsvej;54,94217935;9,509458278;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Gråsten;Miljøstyrelsen;Denmark;189662;Asmus Johannsen Damm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3568;6300;2008;Ladegårdsvej;54,94217935;9,509458278;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Gråsten;Miljøstyrelsen;Denmark;189662;Asmus Johannsen Damm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3568;6300;2009;Ladegårdsvej;54,94217935;9,509458278;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Gråsten;Miljøstyrelsen;Denmark;189662;Asmus Johannsen Damm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3568;6300;2010;Ladegårdsvej;54,94217935;9,509458278;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Gråsten;Miljøstyrelsen;Denmark;175094;LANDMAND                          ASMUS DAMM;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9737;6300;2011;Ladegårdsvej;54,94218827;9,509474001;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Gråsten;Miljøstyrelsen;Denmark;189662;Asmus Johannsen Damm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3568;6300;2012;Ladegårdsvej;54,94217935;9,509458278;1;https://dawa.aws.dk/adresser?q=;Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;https://dawa.aws.dk/adresser?q=Ladegårdsvej 6, 6300 Gråsten;0a3f50b6-9bd7-32b8-e044-0003ba298018;7a;1530751;0540;6938;428704
6;6;Haderup;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16771;TAGE LAURIDSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7266;7540;2007;Sandgårdvej;56,27454843;9,052353693;1;https://dawa.aws.dk/adresser?q=;Sandgårdvej 6, 7540 Haderup;https://dawa.aws.dk/adresser?q=Sandgårdvej 6, 7540 Haderup;https://dawa.aws.dk/adresser?q=Sandgårdvej 6, 7540 Haderup;0a3f50bd-1b8d-32b8-e044-0003ba298018;5e;1240351;0657;900361;1297224
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2008;Råsøvej;55,35565284;11,80133907;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2009;Råsøvej;55,35565284;11,80133907;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2011;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2012;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2013;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2015;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;Miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2016;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Herlufmagle;miljøstyrelsen;Denmark;66904;Triova/Glen Erik Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9063;4160;2017;Råsøvej;55,35565284;11,80133908;1;https://dawa.aws.dk/adresser?q=;Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;https://dawa.aws.dk/adresser?q=Råsøvej 6, 4160 Herlufmagle;0a3f50b1-74e1-32b8-e044-0003ba298018;1t;271254;0370;30607;79198
6;6;Hobro;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;10302;A/S Dansk Landbrug;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;58;9500;2007;Kongsvad Møllevej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Hobro;Miljøstyrelsen;Denmark;8607;JAN HVIID;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3029;9500;2008;Hedeagervej;56,62819835;9,7031418;1;https://dawa.aws.dk/adresser?q=;Hedeagervej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Hedeagervej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Hedeagervej 6, 9500 Hobro;0a3f50c8-5e7e-32b8-e044-0003ba298018;11a;870351;0846;13178;470224
6;6;Hobro;Miljøstyrelsen;Denmark;10302;A/S Dansk Landbrug;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;58;9500;2008;Kongsvad Møllevej;56,5877634;9,782305009;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Hobro;Miljøstyrelsen;Denmark;10302;MADS MØLLER HANSEN HOLDING A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;58;9500;2009;D S Industrivej;56,5877634;9,782305009;1;https://dawa.aws.dk/adresser?q=;D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;9fd8b844-dfc8-405f-b209-2092c45d4015;60d;2005952;0846;18687;166843
6;6;Hobro;Miljøstyrelsen;Denmark;8607;JAN HVIID;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3029;9500;2009;Hedeagervej;56,62819835;9,7031418;1;https://dawa.aws.dk/adresser?q=;Hedeagervej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Hedeagervej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Hedeagervej 6, 9500 Hobro;0a3f50c8-5e7e-32b8-e044-0003ba298018;11a;870351;0846;13178;470224
6;6;Hobro;Miljøstyrelsen;Denmark;10302;MADS MØLLER HANSEN HOLDING A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;58;9500;2010;D S Industrivej;56,5877634;9,782305009;1;https://dawa.aws.dk/adresser?q=;D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;9fd8b844-dfc8-405f-b209-2092c45d4015;60d;2005952;0846;18687;166843
6;6;Hobro;Miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2012;Kongsvad Møllevej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Hobro;Miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2013;D S Industrivej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;9fd8b844-dfc8-405f-b209-2092c45d4015;60d;2005952;0846;18687;166843
6;6;Hobro;Miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2014;D S Industrivej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=D S Industrivej 6, 9500 Hobro;9fd8b844-dfc8-405f-b209-2092c45d4015;60d;2005952;0846;18687;166843
6;6;Hobro;Miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2015;Kongsvad Møllevej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Hobro;Miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2016;Kongsvad Møllevej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Hobro;miljøstyrelsen;Denmark;237696;Svend Møller Hansen Holding A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9780;9500;2017;Kongsvad Møllevej;56,58775452;9,782288543;1;https://dawa.aws.dk/adresser?q=;Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;https://dawa.aws.dk/adresser?q=Kongsvad Møllevej 6, 9500 Hobro;153074c8-6981-468a-823d-3aae12852fe8;4a;871051;0846;16131;870952
6;6;Holstebro;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;209698;DANISH CROWN AMBA Kreaturslagteriet;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2007;Vendersgade;56,36599375;8,619210762;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Holstebro;Miljøstyrelsen;Denmark;209698;DANISH CROWN AMBA;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2009;Vendersgade;56,36599375;8,619210762;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Holstebro;Miljøstyrelsen;Denmark;209698;DANISH CROWN AMBA;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2010;Vendersgade;56,36599375;8,619210762;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Holstebro;Miljøstyrelsen;Denmark;209698;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2011;Vendersgade;56,36580483;8,619131709;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Holstebro;Miljøstyrelsen;Denmark;209698;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2012;Vendersgade;56,36580483;8,619131709;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Holstebro;Miljøstyrelsen;Denmark;209698;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1216;7500;2013;Vendersgade;56,36580483;8,619131709;1;https://dawa.aws.dk/adresser?q=;Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Vendersgade 6, 7500 Holstebro;3056469c-452d-4261-a49d-02feed225400;674a;2007151;0661;88753;6444
6;6;Lintrup;Miljøstyrelsen;Denmark;175186;GÅRDEJER                          LARS ERIK GARDER;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7084;6660;2011;Vimtrupvej;55,40416403;9,015475983;1;https://dawa.aws.dk/adresser?q=;Vimtrupvej 6, 6660 Lintrup;https://dawa.aws.dk/adresser?q=Vimtrupvej 6, 6660 Lintrup;https://dawa.aws.dk/adresser?q=Vimtrupvej 6, 6660 Lintrup;0a3f50b7-4fa6-32b8-e044-0003ba298018;24;1440451;0575;88351;548547
6;6;Ribe;Miljøstyrelsen;Denmark;10648;Kurt Erik Jepsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7426;6760;2008;Spandet Kirkevej;55,2582566;8,901411321;1;https://dawa.aws.dk/adresser?q=;Spandet Kirkevej 6, 6760 Ribe;https://dawa.aws.dk/adresser?q=Spandet Kirkevej 6, 6760 Ribe;https://dawa.aws.dk/adresser?q=Spandet Kirkevej 6, 6760 Ribe;0a3f50b9-d57b-32b8-e044-0003ba298018;31;1460851;0561;316186;62784
6;6;Sandved;miljøstyrelsen;Denmark;299992;Flemstoftegården I/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9882;4262;2017;Ting Jellinge Vej;55,28510096;11,47491539;1;https://dawa.aws.dk/adresser?q=;Ting Jellinge Vej 6, 4262 Sandved;https://dawa.aws.dk/adresser?q=Ting Jellinge Vej 6, 4262 Sandved;https://dawa.aws.dk/adresser?q=Ting Jellinge Vej 6, 4262 Sandved;0a3f50ac-e397-32b8-e044-0003ba298018;3a;230651;0370;1955;343211
