BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;
5;5;Gistrup;Miljøstyrelsen;Denmark;293437;Oppelstrup Østergård V/O Skårhøj;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9864;9260;2015;Essendrupvej;56,95145734;10,00745276;1;https://dawa.aws.dk/adresser?q=;Essendrupvej 5, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Essendrupvej 5, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Essendrupvej 5, 9260 Gistrup
5;5;Gistrup;miljøstyrelsen;Denmark;293437;Ks Agro Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9864;9260;2017;Essendrupvej;56,95145734;10,00745276;1;https://dawa.aws.dk/adresser?q=;Essendrupvej 5, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Essendrupvej 5, 9260 Gistrup;https://dawa.aws.dk/adresser?q=Essendrupvej 5, 9260 Gistrup
5;5;Glumsø;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16853;Gårdejer Bent Christensen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9095;4171;2007;Vestergårdsvej;55,40163413;11,71533792;1;https://dawa.aws.dk/adresser?q=;Vestergårdsvej 5, 4171 Glumsø;https://dawa.aws.dk/adresser?q=Vestergårdsvej 5, 4171 Glumsø;https://dawa.aws.dk/adresser?q=Vestergårdsvej 5, 4171 Glumsø
5;5;Hobro;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16838;Jørgen Nørgård;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2774;9500;2007;Redsøvej;56,69770426;9,862674045;1;https://dawa.aws.dk/adresser?q=;Redsøvej 5, 9500 Hobro;https://dawa.aws.dk/adresser?q=Redsøvej 5, 9500 Hobro;https://dawa.aws.dk/adresser?q=Redsøvej 5, 9500 Hobro
5;5;Hobro;Miljøstyrelsen;Denmark;16838;Jørgen Nørgård;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2774;9500;2011;Redsøvej;56,69770426;9,862674045;1;https://dawa.aws.dk/adresser?q=;Redsøvej 5, 9500 Hobro;https://dawa.aws.dk/adresser?q=Redsøvej 5, 9500 Hobro;https://dawa.aws.dk/adresser?q=Redsøvej 5, 9500 Hobro
5;5;Holsted;Miljøstyrelsen;Denmark;296147;Danish Crown A/S OD Holsted;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;9855;6670;2015;Energivej;55,52430505;8,907193986;1;https://dawa.aws.dk/adresser?q=;Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted
5;5;Holsted;Miljøstyrelsen;Denmark;296147;Danish Crown A/S OD Holsted;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;9855;6670;2016;Energivej;55,52430505;8,907193986;1;https://dawa.aws.dk/adresser?q=;Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted
5;5;Holsted;miljøstyrelsen;Denmark;296147;Danish Crown A/S OD Holsted;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;9855;6670;2017;Energivej;55,52430505;8,907193986;1;https://dawa.aws.dk/adresser?q=;Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted;https://dawa.aws.dk/adresser?q=Energivej 5, 6670 Holsted
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2008;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2009;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2010;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2011;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2012;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2013;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2014;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2015;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;Miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2016;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Løgstør;miljøstyrelsen;Denmark;9092;Lindhart Bryder Nielsen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;3678;9670;2017;Brunbakvej;56,9437362;9,237378865;1;https://dawa.aws.dk/adresser?q=;Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Brunbakvej 5, 9670 Løgstør
5;5;Nørre-Snede;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;10420;Binadan A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;634;8766;2007;Frisbækvej;55,97624022;9,370045081;1;https://dawa.aws.dk/adresser?q=;Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede
5;5;Nørre-Snede;Miljøstyrelsen;Denmark;10420;Binadan A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;634;8766;2008;Frisbækvej;55,97624022;9,370045081;1;https://dawa.aws.dk/adresser?q=;Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede
5;5;Nørre-Snede;Miljøstyrelsen;Denmark;10420;Binadan A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;634;8766;2009;Frisbækvej;55,97624022;9,370045081;1;https://dawa.aws.dk/adresser?q=;Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede
5;5;Nørre-Snede;Miljøstyrelsen;Denmark;10420;Binadan A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;634;8766;2010;Frisbækvej;55,97624022;9,370045081;1;https://dawa.aws.dk/adresser?q=;Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede
5;5;Nørre-Snede;Miljøstyrelsen;Denmark;10420;Binadan A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;634;8766;2011;Frisbækvej;55,97624022;9,370045081;1;https://dawa.aws.dk/adresser?q=;Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede;https://dawa.aws.dk/adresser?q=Frisbækvej 5, 8766 Nørre-Snede
5;5;Nykøbing M;Miljøstyrelsen;Denmark;175128;Jesper Clausen;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8785;7900;2011;Nr. Dråbyvej;56,9266728;8,839453952;1;https://dawa.aws.dk/adresser?q=;Nr. Dråbyvej 5, 7900 Nykøbing M;https://dawa.aws.dk/adresser?q=Nr. Dråbyvej 5, 7900 Nykøbing M;https://dawa.aws.dk/adresser?q=Nr. Dråbyvej 5, 7900 Nykøbing M
5;5;Ribe;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2007;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2009;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2010;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2011;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2012;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2013;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2014;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;Miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2015;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Ribe;miljøstyrelsen;Denmark;237663;H N K Opdræt Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9103;6760;2017;Østermarksvej;55,23863999;8,913191578;1;https://dawa.aws.dk/adresser?q=;Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe;https://dawa.aws.dk/adresser?q=Østermarksvej 5, 6760 Ribe
5;5;Sønderborg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16885;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9183;6400;2007;Osmark;54,98046636;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189656;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;962;6400;2007;Vester Snogbæk;54,96306567;9,689633599;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2008;Osmark;54,98046636;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;189656;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;962;6400;2008;Vester Snogbæk;54,96306567;9,689633599;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2009;Osmark;54,98046636;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;66917;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9384;6400;2009;Vester Snogbæk;54,96306567;9,689633599;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2010;Osmark;54,98046636;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;66917;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9384;6400;2010;Vester Snogbæk;54,96306567;9,689633599;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;175147;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6620;6400;2010;Vester Snogbæk;54,98265877;9,571319133;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2011;Osmark;54,98046635;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;175147;Snogbækgård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6620;6400;2011;Vester Snogbæk;54,98265877;9,571319133;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2012;Osmark;54,98046635;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;189656;CHRESTEN LORENZEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;962;6400;2012;Vester Snogbæk;54,96306567;9,689633598;1;https://dawa.aws.dk/adresser?q=;Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Vester Snogbæk 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2013;Osmark;54,98046635;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
5;5;Sønderborg;Miljøstyrelsen;Denmark;8223;Henrik J Enderlein;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2572;6400;2014;Osmark;54,98046635;9,698650837;1;https://dawa.aws.dk/adresser?q=;Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg;https://dawa.aws.dk/adresser?q=Osmark 5, 6400 Sønderborg
